Location,Date,Time,SO2,CO,O3,NO2,PM10
1,5/21/2015,14,0.006,0.5,0.063,0.018,41
1,5/21/2015,15,0.008,0.5,0.065,0.020,47
1,5/21/2015,16,0.008,0.5,0.063,0.020,47
1,5/21/2015,17,0.008,0.5,0.064,0.022,46
1,5/21/2015,18,0.007,0.5,0.061,0.026,49
1,5/21/2015,19,0.007,0.5,0.057,0.029,53
1,5/21/2015,20,0.007,0.6,0.047,0.033,74
1,5/21/2015,21,0.010,0.5,0.046,0.030,53
1,5/21/2015,22,0.012,0.5,0.048,0.029,50
1,5/21/2015,23,0.010,0.5,0.049,0.026,46
1,5/22/2015,0,0.008,0.5,0.051,0.024,41
1,5/22/2015,1,0.007,0.5,0.055,0.020,42
1,5/22/2015,2,0.007,0.5,0.051,0.020,40
1,5/22/2015,3,0.006,0.5,0.044,0.024,41
1,5/22/2015,4,0.005,0.5,0.036,0.025,37
1,5/22/2015,5,0.006,0.4,0.036,0.025,38
1,5/22/2015,6,0.006,0.4,0.034,0.027,31
1,5/22/2015,7,0.006,0.5,0.027,0.036,32
1,5/22/2015,8,0.007,0.5,0.028,0.037,33
1,5/22/2015,9,0.008,0.5,0.033,0.035,37
1,5/22/2015,10,0.010,0.6,0.043,0.034,46
1,5/22/2015,11,0.010,0.6,0.052,0.034,50
1,5/22/2015,12,0.008,0.6,0.065,0.031,61
1,5/22/2015,13,0.008,0.5,0.064,0.029,52
1,5/22/2015,14,0.007,0.5,0.061,0.027,53
1,5/22/2015,15,0.005,0.5,0.063,0.029,42
1,5/22/2015,16,0.005,0.5,0.062,0.030,50
1,5/22/2015,17,0.006,0.5,0.069,0.029,60
1,5/22/2015,18,0.005,0.5,0.063,0.032,56
1,5/22/2015,19,0.005,0.5,0.050,0.043,54
1,5/22/2015,20,0.006,0.4,0.042,0.042,59
1,5/22/2015,21,0.005,0.4,0.042,0.039,58
1,5/22/2015,22,0.004,0.4,0.045,0.032,49
1,5/22/2015,23,0.007,0.4,0.036,0.039,51
1,5/23/2015,0,0.010,0.5,0.024,0.045,55
1,5/23/2015,1,0.011,0.6,0.013,0.052,57
1,5/23/2015,2,0.012,0.7,0.008,0.057,55
1,5/23/2015,3,0.010,0.6,0.009,0.047,49
1,5/23/2015,4,0.010,0.5,0.017,0.040,44
1,5/23/2015,5,0.016,0.6,0.004,0.057,45
1,5/23/2015,6,0.014,0.6,0.008,0.051,40
1,5/23/2015,7,0.012,0.7,0.008,0.056,44
1,5/23/2015,8,0.014,0.6,0.013,0.059,56
1,5/23/2015,9,0.011,0.5,0.032,0.044,60
1,5/23/2015,10,0.009,0.5,0.037,0.046,54
1,5/23/2015,11,0.005,0.5,0.043,0.036,36
1,5/23/2015,12,0.004,0.4,0.064,0.020,39
1,5/23/2015,13,0.005,0.5,0.069,0.027,37
1,5/23/2015,14,0.004,0.5,0.088,0.023,45
1,5/23/2015,15,0.004,0.5,0.076,0.022,43
1,5/23/2015,16,0.003,0.6,0.068,0.021,38
1,5/23/2015,17,0.003,0.7,0.065,0.023,34
1,5/23/2015,18,0.004,0.7,0.051,0.034,36
1,5/23/2015,19,0.006,0.6,0.033,0.045,35
1,5/23/2015,20,0.005,0.5,0.039,0.033,30
1,5/23/2015,21,0.005,0.5,0.027,0.042,31
1,5/23/2015,22,0.004,0.4,0.032,0.033,30
1,5/23/2015,23,0.004,0.4,0.027,0.042,30
1,5/24/2015,0,0.004,0.6,0.010,0.054,26
1,5/24/2015,1,0.005,0.6,0.007,0.054,34
1,5/24/2015,2,0.005,0.6,0.006,0.051,38
1,5/24/2015,3,0.004,0.5,0.015,0.038,35
1,5/24/2015,4,0.005,0.5,0.012,0.039,31
1,5/24/2015,5,0.005,0.6,0.005,0.044,36
1,5/24/2015,6,0.008,0.5,0.015,0.036,42
1,5/24/2015,7,0.014,0.5,0.020,0.034,42
1,5/24/2015,8,0.015,0.5,0.024,0.040,54
1,5/24/2015,9,0.012,0.5,0.037,0.034,41
1,5/24/2015,10,0.007,0.5,0.049,0.027,35
1,5/24/2015,11,0.006,0.5,0.052,0.032,33
1,5/24/2015,12,0.007,0.5,0.055,0.027,48
1,5/24/2015,13,0.005,0.5,0.059,0.020,38
1,5/24/2015,14,0.004,0.7,0.065,0.021,40
1,5/24/2015,15,0.004,0.7,0.059,0.028,29
1,5/24/2015,16,0.003,0.7,0.047,0.031,33
1,5/24/2015,17,0.002,0.7,0.046,0.026,27
1,5/24/2015,18,0.001,0.5,0.052,0.023,28
1,5/24/2015,19,0.001,0.2,0.050,0.026,24
1,5/24/2015,20,0.003,0.3,0.047,0.028,24
1,5/24/2015,21,0.004,0.3,0.044,0.025,26
1,5/24/2015,22,0.005,0.3,0.043,0.024,28
1,5/24/2015,23,0.008,0.3,0.038,0.025,32
1,5/25/2015,0,0.007,0.3,0.032,0.027,32
1,5/25/2015,1,0.008,0.3,0.034,0.023,47
1,5/25/2015,2,0.007,0.3,0.028,0.023,52
1,5/25/2015,3,0.006,0.3,0.031,0.020,41
1,5/25/2015,4,0.006,0.4,0.030,0.021,43
1,5/25/2015,5,0.005,0.4,0.025,0.022,38
1,5/25/2015,6,0.005,0.5,0.029,0.021,39
1,5/25/2015,7,0.005,0.5,0.028,0.024,30
1,5/25/2015,8,0.006,0.5,0.023,0.030,23
1,5/25/2015,9,0.007,0.6,0.028,0.029,24
1,5/25/2015,10,0.008,0.8,0.033,0.029,32
1,5/25/2015,11,0.008,0.7,0.043,0.027,40
1,5/25/2015,12,0.008,0.7,0.056,0.032,57
1,5/25/2015,13,0.008,0.7,0.048,0.039,83
1,5/25/2015,14,0.005,0.7,0.047,0.036,54
1,5/25/2015,15,0.004,0.7,0.055,0.032,49
1,5/25/2015,16,0.002,0.3,0.054,0.028,40
1,5/25/2015,17,0.001,0.3,0.054,0.028,37
1,5/25/2015,18,0.001,0.3,0.042,0.030,35
1,5/25/2015,19,0.002,0.4,0.044,0.026,34
1,5/25/2015,20,0.002,0.3,0.049,0.019,50
1,5/25/2015,21,0.005,0.4,0.036,0.025,43
1,5/25/2015,22,0.006,0.3,0.029,0.029,39
1,5/25/2015,23,0.004,0.4,0.022,0.031,35
1,5/26/2015,0,0.004,0.3,0.025,0.026,37
1,5/26/2015,1,0.004,0.3,0.028,0.021,31
1,5/26/2015,2,0.004,0.3,0.031,0.018,30
1,5/26/2015,3,0.004,0.3,0.033,0.015,31
1,5/26/2015,4,0.004,0.3,0.031,0.016,30
1,5/26/2015,5,0.004,0.4,0.023,0.022,30
1,5/26/2015,6,0.004,0.4,0.020,0.025,30
1,5/26/2015,7,0.004,0.4,0.021,0.026,31
1,5/26/2015,8,0.005,0.4,0.015,0.034,36
1,5/26/2015,9,0.006,0.4,0.014,0.040,43
1,5/26/2015,10,0.007,0.4,0.028,0.034,47
1,5/26/2015,11,0.006,0.4,0.058,0.023,51
1,5/26/2015,12,0.007,0.4,0.077,0.031,37
1,5/26/2015,13,0.006,0.4,0.084,0.022,40
1,5/26/2015,14,0.008,0.4,0.065,0.030,28
1,5/26/2015,15,0.005,0.4,0.052,0.033,38
1,5/26/2015,16,0.005,0.4,0.047,0.032,41
1,5/26/2015,17,0.003,0.3,0.044,0.028,34
1,5/26/2015,18,0.003,0.3,0.039,0.032,35
1,5/26/2015,19,0.003,0.4,0.030,0.034,30
1,5/26/2015,20,0.003,0.4,0.023,0.038,30
1,5/26/2015,21,0.003,0.4,0.027,0.032,27
1,5/26/2015,22,0.003,0.4,0.025,0.032,32
1,5/26/2015,23,0.004,0.5,0.016,0.045,31
1,5/27/2015,0,0.004,0.5,0.009,0.043,34
1,5/27/2015,1,0.004,0.5,0.004,0.045,38
1,5/27/2015,2,0.004,0.5,0.009,0.036,34
1,5/27/2015,3,0.004,0.6,0.004,0.040,31
1,5/27/2015,4,0.004,0.6,0.004,0.040,35
1,5/27/2015,5,0.004,0.7,0.002,0.044,36
1,5/27/2015,6,0.006,0.7,0.003,0.045,40
1,5/27/2015,7,0.007,0.7,0.005,0.058,45
1,5/27/2015,8,0.008,0.8,0.007,0.068,48
1,5/27/2015,9,0.007,0.6,0.021,0.056,37
1,5/27/2015,10,0.005,0.6,0.035,0.054,35
1,5/27/2015,11,0.004,0.6,0.041,0.040,31
1,5/27/2015,12,0.004,0.5,0.053,0.025,35
1,5/27/2015,13,0.004,0.4,0.059,0.038,63
1,5/27/2015,14,0.005,0.4,0.068,0.036,53
1,5/27/2015,15,0.004,0.4,0.058,0.038,37
1,5/27/2015,16,0.003,0.3,0.055,0.036,34
1,5/27/2015,17,0.003,0.6,0.052,0.036,32
1,5/27/2015,18,0.003,0.4,0.044,0.039,28
1,5/27/2015,19,0.003,0.3,0.041,0.038,30
1,5/27/2015,20,0.003,0.3,0.023,0.055,31
1,5/27/2015,21,0.004,0.2,0.016,0.056,29
1,5/27/2015,22,0.004,0.5,0.015,0.050,34
1,5/27/2015,23,0.003,0.4,0.019,0.047,29
1,5/28/2015,0,0.003,0.6,0.014,0.051,21
1,5/28/2015,1,0.003,0.5,0.011,0.048,28
1,5/28/2015,2,0.003,0.3,0.016,0.041,22
1,5/28/2015,3,0.003,0.3,0.006,0.052,24
1,5/28/2015,4,0.007,0.3,0.003,0.053,33
1,5/28/2015,5,0.008,0.5,0.002,0.057,35
1,5/28/2015,6,0.007,0.6,0.003,0.060,30
1,5/28/2015,7,0.006,0.7,0.004,0.064,41
1,5/28/2015,8,0.005,0.7,0.009,0.061,46
1,5/28/2015,9,0.005,0.8,0.013,0.065,55
1,5/28/2015,10,0.004,0.7,0.024,0.070,54
1,5/28/2015,11,0.003,0.5,0.042,0.051,57
1,5/28/2015,12,0.003,0.6,0.059,0.046,63
1,5/28/2015,13,0.009,0.7,0.087,0.057,84
1,5/28/2015,14,0.005,0.6,0.091,0.038,67
1,5/28/2015,15,0.006,0.6,0.084,0.039,55
1,5/28/2015,16,0.007,0.4,0.079,0.043,44
1,5/28/2015,17,0.009,0.5,0.051,0.055,51
1,5/28/2015,18,0.010,0.6,0.043,0.054,50
1,5/28/2015,19,0.008,0.6,0.029,0.064,66
1,5/28/2015,20,0.005,0.4,0.038,0.033,50
1,5/28/2015,21,0.004,0.4,0.032,0.043,48
1,5/28/2015,22,0.004,0.4,0.014,0.056,27
1,5/28/2015,23,0.004,0.4,0.004,0.064,32
1,5/29/2015,0,0.004,0.5,0.010,0.054,35
1,5/29/2015,1,0.004,0.5,0.011,0.052,39
1,5/29/2015,2,0.004,0.5,0.014,0.043,37
1,5/29/2015,3,0.005,0.5,0.009,0.052,40
1,5/29/2015,4,0.020,0.7,0.002,0.058,54
1,5/29/2015,5,0.018,0.6,0.003,0.054,49
1,5/29/2015,6,0.020,0.6,0.008,0.045,58
1,5/29/2015,7,0.016,0.6,0.013,0.047,49
1,5/29/2015,8,0.014,0.6,0.011,0.056,45
1,5/29/2015,9,0.013,0.5,0.024,0.044,52
1,5/29/2015,10,0.009,0.5,0.039,0.039,47
1,5/29/2015,11,0.008,0.7,0.049,0.038,62
1,5/29/2015,12,0.007,0.5,0.057,0.038,65
1,5/29/2015,13,0.007,0.5,0.054,0.031,55
1,5/29/2015,14,0.007,0.5,0.046,0.035,50
1,5/29/2015,15,0.008,0.5,0.040,0.039,50
1,5/29/2015,16,0.007,0.5,0.036,0.039,59
1,5/29/2015,17,0.006,0.4,0.037,0.038,54
1,5/29/2015,18,0.006,0.4,0.019,0.053,48
1,5/29/2015,19,0.007,0.2,0.019,0.045,50
1,5/29/2015,20,0.005,0.4,0.028,0.035,46
1,5/29/2015,21,0.005,0.3,0.025,0.036,28
1,5/29/2015,22,0.005,0.3,0.021,0.038,29
1,5/29/2015,23,0.005,0.4,0.024,0.036,30
1,5/30/2015,0,0.005,0.5,0.019,0.036,34
1,5/30/2015,1,0.005,0.5,0.023,0.029,37
1,5/30/2015,2,0.006,0.5,0.022,0.025,37
1,5/30/2015,3,0.011,0.5,0.020,0.026,38
1,5/30/2015,4,0.010,0.4,0.019,0.027,40
1,5/30/2015,5,0.007,0.4,0.020,0.024,36
1,5/30/2015,6,0.005,0.4,0.023,0.024,30
1,5/30/2015,7,0.005,0.4,0.016,0.030,40
1,5/30/2015,8,0.004,0.5,0.013,0.033,36
1,5/30/2015,9,0.004,0.5,0.011,0.035,40
1,5/30/2015,10,0.004,0.5,0.019,0.030,40
1,5/30/2015,11,0.004,0.5,0.021,0.033,36
1,5/30/2015,12,0.004,0.5,0.017,0.039,43
1,5/30/2015,13,0.004,0.5,0.023,0.031,40
1,5/30/2015,14,0.004,0.4,0.029,0.029,32
1,5/30/2015,15,0.005,0.4,0.038,0.024,35
1,5/30/2015,16,0.005,0.3,0.045,0.019,44
1,5/30/2015,17,0.005,0.2,0.038,0.024,39
1,5/30/2015,18,0.004,0.2,0.036,0.024,42
1,5/30/2015,19,0.003,0.4,0.036,0.022,33
1,5/30/2015,20,0.003,0.4,0.031,0.023,26
1,5/30/2015,21,0.003,0.4,0.029,0.021,34
1,5/30/2015,22,0.003,0.6,0.025,0.020,43
1,5/30/2015,23,0.003,0.5,0.031,0.015,49
1,5/31/2015,0,0.003,0.5,0.029,0.014,54
1,5/31/2015,1,0.004,0.4,0.025,0.015,54
1,5/31/2015,2,0.004,0.4,0.031,0.011,51
1,5/31/2015,3,0.003,0.4,0.036,0.008,44
1,5/31/2015,4,0.003,0.4,0.037,0.008,42
1,5/31/2015,5,0.003,0.4,0.030,0.011,40
1,5/31/2015,6,0.003,0.5,0.019,0.019,38
1,5/31/2015,7,0.003,0.5,0.018,0.021,38
1,5/31/2015,8,0.003,0.5,0.021,0.022,44
1,5/31/2015,9,0.004,0.6,0.021,0.026,40
1,5/31/2015,10,0.004,0.6,0.026,0.027,39
1,5/31/2015,11,0.005,0.6,0.038,0.023,34
1,5/31/2015,12,0.004,0.5,0.047,0.021,43
1,5/31/2015,13,0.003,0.6,0.061,0.016,40
1,5/31/2015,14,0.004,0.6,0.068,0.023,44
1,5/31/2015,15,0.004,0.6,0.079,0.020,45
1,5/31/2015,16,0.005,0.7,0.084,0.017,59
1,5/31/2015,17,0.006,0.7,0.069,0.024,54
1,5/31/2015,18,0.007,0.7,0.062,0.027,44
1,5/31/2015,19,0.007,0.6,0.082,0.029,47
1,5/31/2015,20,0.008,0.5,0.082,0.033,42
1,5/31/2015,21,0.008,0.4,0.076,0.032,55
1,5/31/2015,22,0.009,0.3,0.061,0.039,55
1,5/31/2015,23,0.010,0.3,0.054,0.033,53
1,6/1/2015,0,0.012,0.6,0.048,0.029,54
1,6/1/2015,1,0.044,0.7,0.034,0.032,82
1,6/1/2015,2,0.027,0.5,0.038,0.026,66
1,6/1/2015,3,0.013,0.5,0.033,0.030,40
1,6/1/2015,4,0.010,0.5,0.035,0.027,37
1,6/1/2015,5,0.008,0.6,0.014,0.047,34
1,6/1/2015,6,0.008,0.6,0.012,0.047,39
1,6/1/2015,7,0.008,0.5,0.033,0.030,29
1,6/1/2015,8,0.010,0.5,0.034,0.032,37
1,6/1/2015,9,0.010,0.5,0.035,0.032,36
1,6/1/2015,10,0.009,0.5,0.035,0.035,34
1,6/1/2015,11,0.007,0.6,0.044,0.027,27
1,6/1/2015,12,0.007,0.4,0.064,0.022,34
1,6/1/2015,13,0.006,0.6,0.063,0.020,30
1,6/1/2015,14,0.005,0.6,0.055,0.025,30
1,6/1/2015,15,0.005,0.6,0.061,0.020,33
1,6/1/2015,16,0.006,0.7,0.074,0.022,31
1,6/1/2015,17,0.005,0.7,0.057,0.026,34
1,6/1/2015,18,0.005,0.7,0.048,0.026,34
1,6/1/2015,19,0.004,0.5,0.038,0.036,28
1,6/1/2015,20,0.004,0.3,0.031,0.040,24
1,6/1/2015,21,0.004,0.3,0.026,0.043,31
1,6/1/2015,22,0.005,0.4,0.015,0.052,37
1,6/1/2015,23,0.005,0.4,0.006,0.060,39
1,6/2/2015,0,0.005,0.5,0.005,0.058,48
1,6/2/2015,1,0.005,0.5,0.004,0.057,42
1,6/2/2015,2,0.004,0.5,0.003,0.055,35
1,6/2/2015,3,0.004,0.5,0.005,0.049,36
1,6/2/2015,4,0.005,0.5,0.006,0.047,32
1,6/2/2015,5,0.006,0.4,0.005,0.047,36
1,6/2/2015,6,0.008,0.6,0.004,0.050,34
1,6/2/2015,7,0.009,0.6,0.007,0.052,41
1,6/2/2015,8,0.008,0.6,0.016,0.047,41
1,6/2/2015,9,0.007,0.5,0.031,0.038,32
1,6/2/2015,10,0.007,0.5,0.040,0.033,29
1,6/2/2015,11,0.006,0.5,0.051,0.025,28
1,6/2/2015,12,0.006,0.6,0.055,0.029,42
1,6/2/2015,13,0.006,0.6,0.077,0.021,42
1,6/2/2015,14,0.007,0.7,0.083,0.025,49
1,6/2/2015,15,0.008,0.7,0.071,0.032,46
1,6/2/2015,16,0.008,0.7,0.063,0.031,45
1,6/2/2015,17,0.004,0.7,0.055,0.028,32
1,6/2/2015,18,0.004,0.7,0.048,0.032,32
1,6/2/2015,19,0.004,0.5,0.044,0.037,36
1,6/2/2015,20,0.005,0.3,0.034,0.036,28
1,6/2/2015,21,0.004,0.3,0.041,0.028,28
1,6/2/2015,22,0.004,0.2,0.041,0.027,33
1,6/2/2015,23,0.004,0.2,0.041,0.022,29
1,6/3/2015,0,0.003,0.4,0.040,0.016,35
1,6/3/2015,1,0.003,0.4,0.039,0.011,35
1,6/3/2015,2,0.003,0.3,0.041,0.008,40
1,6/3/2015,3,0.003,0.3,0.042,0.007,27
1,6/3/2015,4,0.003,0.3,0.039,0.009,34
1,6/3/2015,5,0.003,0.4,0.032,0.015,41
1,6/3/2015,6,0.003,0.4,0.027,0.019,40
1,6/3/2015,7,0.003,0.4,0.024,0.022,63
1,6/3/2015,8,0.003,0.4,0.027,0.021,43
1,6/3/2015,9,0.003,0.3,0.034,0.015,32
1,6/3/2015,10,0.003,0.3,0.040,0.011,38
1,6/3/2015,11,0.003,0.3,0.041,0.010,44
1,6/3/2015,12,0.003,0.4,0.044,0.010,49
1,6/3/2015,13,0.003,0.3,0.045,0.012,51
1,6/3/2015,14,0.003,0.3,0.047,0.013,61
1,6/3/2015,15,0.003,0.3,0.045,0.016,59
1,6/3/2015,16,0.003,0.3,0.046,0.015,61
1,6/3/2015,17,0.003,0.3,0.046,0.020,53
1,6/3/2015,18,0.003,0.4,0.045,0.017,54
1,6/3/2015,19,0.003,0.4,0.043,0.019,48
1,6/3/2015,20,0.004,0.2,0.045,0.018,42
1,6/3/2015,21,0.003,0.1,0.045,0.017,38
1,6/3/2015,22,0.003,0.2,0.039,0.022,31
1,6/3/2015,23,0.004,0.2,0.036,0.024,29
1,6/4/2015,0,0.004,0.4,0.038,0.019,34
1,6/4/2015,1,0.003,0.4,0.039,0.017,32
1,6/4/2015,2,0.003,0.5,0.032,0.022,34
1,6/4/2015,3,0.003,0.4,0.029,0.022,32
1,6/4/2015,4,0.004,0.5,0.024,0.026,34
1,6/4/2015,5,0.011,0.5,0.005,0.044,33
1,6/4/2015,6,0.010,0.5,0.004,0.045,42
1,6/4/2015,7,0.008,0.5,0.011,0.042,42
1,6/4/2015,8,0.006,0.4,0.027,0.031,34
1,6/4/2015,9,0.006,0.4,0.040,0.028,37
1,6/4/2015,10,0.007,0.4,0.049,0.031,42
1,6/4/2015,11,0.007,0.6,0.073,0.027,50
1,6/4/2015,12,0.005,0.5,0.081,0.023,55
1,6/4/2015,13,0.004,0.5,0.070,0.022,40
1,6/4/2015,14,0.005,0.5,0.071,0.021,40
1,6/4/2015,15,0.004,0.5,0.068,0.021,29
1,6/4/2015,16,0.004,0.7,0.061,0.024,38
1,6/4/2015,17,0.004,0.6,0.064,0.026,35
1,6/4/2015,18,0.005,0.5,0.065,0.030,31
1,6/4/2015,19,0.006,0.4,0.058,0.035,36
1,6/4/2015,20,0.005,0.4,0.046,0.041,53
1,6/4/2015,21,0.006,0.4,0.039,0.045,49
1,6/4/2015,22,0.006,0.4,0.040,0.040,52
1,6/4/2015,23,0.006,0.4,0.048,0.030,43
1,6/5/2015,0,0.009,0.6,0.042,0.033,44
1,6/5/2015,1,0.007,0.5,0.051,0.022,40
1,6/5/2015,2,0.007,0.4,0.056,0.018,30
1,6/5/2015,3,0.007,0.5,0.057,0.015,35
1,6/5/2015,4,0.007,0.5,0.049,0.021,43
1,6/5/2015,5,0.006,0.3,0.056,0.018,35
1,6/5/2015,6,0.004,0.4,0.052,0.022,30
1,6/5/2015,7,0.004,0.5,0.026,0.048,37
1,6/5/2015,8,0.004,0.6,0.017,0.054,38
1,6/5/2015,9,0.005,0.5,0.021,0.046,34
1,6/5/2015,10,0.004,0.3,0.039,0.026,22
1,6/5/2015,11,0.004,0.3,0.044,0.024,16
1,6/5/2015,12,0.004,0.4,0.041,0.029,19
1,6/5/2015,13,0.003,0.5,0.034,0.035,29
1,6/5/2015,14,0.003,0.5,0.036,0.032,22
1,6/5/2015,15,0.003,0.5,0.043,0.028,24
1,6/5/2015,16,0.003,0.5,0.038,0.034,30
1,6/5/2015,17,0.003,0.5,0.043,0.028,24
1,6/5/2015,18,0.003,0.5,0.036,0.036,22
1,6/5/2015,19,0.003,0.6,0.024,0.042,33
1,6/5/2015,20,0.004,0.6,0.015,0.048,39
1,6/5/2015,21,0.004,0.6,0.010,0.049,32
1,6/5/2015,22,0.004,0.6,0.006,0.050,36
1,6/5/2015,23,0.004,0.6,0.005,0.050,29
1,6/6/2015,0,0.003,0.4,0.010,0.042,24
1,6/6/2015,1,0.004,0.4,0.012,0.040,24
1,6/6/2015,2,0.004,0.3,0.019,0.031,24
1,6/6/2015,3,0.003,0.3,0.020,0.028,29
1,6/6/2015,4,0.003,0.3,0.017,0.030,19
1,6/6/2015,5,0.004,0.3,0.020,0.026,21
1,6/6/2015,6,0.003,0.3,0.022,0.026,15
1,6/6/2015,7,0.003,0.3,0.024,0.026,22
1,6/6/2015,8,0.003,0.3,0.032,0.024,14
1,6/6/2015,9,0.003,0.3,0.031,0.027,20
1,6/6/2015,10,0.003,0.2,0.041,0.022,26
1,6/6/2015,11,0.003,0.2,0.049,0.018,16
1,6/6/2015,12,0.003,0.5,0.060,0.017,25
1,6/6/2015,13,0.003,0.3,0.075,0.016,36
1,6/6/2015,14,0.003,0.3,0.082,0.017,43
1,6/6/2015,15,0.003,0.3,0.087,0.018,50
1,6/6/2015,16,0.004,0.4,0.090,0.016,57
1,6/6/2015,17,0.004,0.4,0.088,0.017,44
1,6/6/2015,18,0.005,0.4,0.070,0.030,42
1,6/6/2015,19,0.005,0.4,0.061,0.029,34
1,6/6/2015,20,0.005,0.5,0.047,0.037,18
1,6/6/2015,21,0.005,0.4,0.040,0.028,30
1,6/6/2015,22,0.005,0.4,0.041,0.023,24
1,6/6/2015,23,0.006,0.4,0.039,0.020,23
1,6/7/2015,0,0.005,0.5,0.050,0.013,19
1,6/7/2015,1,0.005,0.6,0.047,0.014,19
1,6/7/2015,2,0.005,0.5,0.047,0.012,29
1,6/7/2015,3,0.004,0.5,0.048,0.012,25
1,6/7/2015,4,0.004,0.4,0.050,0.011,19
1,6/7/2015,5,0.004,0.4,0.049,0.012,24
1,6/7/2015,6,0.004,0.4,0.047,0.015,29
1,6/7/2015,7,0.004,0.4,0.042,0.019,25
1,6/7/2015,8,0.004,0.5,0.044,0.020,28
1,6/7/2015,9,0.005,0.5,0.049,0.021,22
1,6/7/2015,10,0.005,0.5,0.055,0.018,32
1,6/7/2015,11,0.005,0.6,0.068,0.013,24
1,6/7/2015,12,0.005,0.5,0.076,0.012,38
1,6/7/2015,13,0.006,0.7,0.081,0.013,47
1,6/7/2015,14,0.006,0.7,0.086,0.018,48
1,6/7/2015,15,0.006,0.7,0.088,0.015,42
1,6/7/2015,16,0.006,0.8,0.085,0.020,36
1,6/7/2015,17,0.006,0.7,0.073,0.018,41
1,6/7/2015,18,0.004,0.7,0.054,0.022,20
1,6/7/2015,19,0.004,0.5,0.054,0.023,15
1,6/7/2015,20,0.004,0.3,0.047,0.027,5
1,6/7/2015,21,0.004,0.2,0.044,0.024,13
1,6/7/2015,22,0.004,0.3,0.039,0.028,16
1,6/7/2015,23,0.004,0.3,0.025,0.035,19
1,6/8/2015,0,0.004,0.5,0.025,0.033,28
1,6/8/2015,1,0.004,0.5,0.027,0.029,26
1,6/8/2015,2,0.004,0.4,0.024,0.028,28
1,6/8/2015,3,0.003,0.4,0.033,0.021,23
1,6/8/2015,4,0.003,0.4,0.039,0.017,16
1,6/8/2015,5,0.008,0.4,0.013,0.041,20
1,6/8/2015,6,0.008,0.5,0.008,0.044,23
1,6/8/2015,7,0.006,0.5,0.016,0.042,32
1,6/8/2015,8,0.005,0.5,0.028,0.030,33
1,6/8/2015,9,0.005,0.4,0.039,0.022,34
1,6/8/2015,10,0.005,0.4,0.044,0.018,32
1,6/8/2015,11,0.006,0.5,0.041,0.024,38
1,6/8/2015,12,0.007,0.4,0.043,0.027,56
1,6/8/2015,13,0.008,0.5,0.050,0.024,43
1,6/8/2015,14,0.009,0.7,0.069,0.021,53
1,6/8/2015,15,0.007,0.7,0.075,0.022,59
1,6/8/2015,16,0.006,0.7,0.080,0.021,56
1,6/8/2015,17,0.006,0.8,0.076,0.025,61
1,6/8/2015,18,0.007,0.7,0.061,0.029,34
1,6/8/2015,19,0.006,0.5,0.058,0.032,51
1,6/8/2015,20,0.006,0.5,0.043,0.031,42
1,6/8/2015,21,0.006,0.4,0.033,0.028,38
1,6/8/2015,22,0.005,0.4,0.031,0.027,44
1,6/8/2015,23,0.004,0.5,0.019,0.035,43
1,6/9/2015,0,0.005,0.4,0.021,0.027,46
1,6/9/2015,1,0.005,0.4,0.022,0.027,39
1,6/9/2015,2,0.004,0.4,0.025,0.021,43
1,6/9/2015,3,0.004,0.4,0.031,0.016,38
1,6/9/2015,4,0.004,0.4,0.036,0.012,34
1,6/9/2015,5,0.004,0.3,0.038,0.013,30
1,6/9/2015,6,0.004,0.3,0.035,0.019,35
1,6/9/2015,7,0.004,0.4,0.037,0.015,32
1,6/9/2015,8,0.004,0.4,0.034,0.020,38
1,6/9/2015,9,0.004,0.4,0.041,0.018,38
1,6/9/2015,10,0.004,0.5,0.048,0.020,44
1,6/9/2015,11,0.004,0.5,0.047,0.024,48
1,6/9/2015,12,0.004,0.4,0.053,0.025,58
1,6/9/2015,13,0.004,0.5,0.062,0.023,55
1,6/9/2015,14,0.004,0.6,0.071,0.019,56
1,6/9/2015,15,0.004,0.6,0.067,0.023,44
1,6/9/2015,16,0.005,0.7,0.062,0.024,48
1,6/9/2015,17,0.005,0.7,0.058,0.023,55
1,6/9/2015,18,0.003,0.6,0.047,0.026,50
1,6/9/2015,19,0.003,0.4,0.031,0.034,36
1,6/9/2015,20,0.004,0.4,0.028,0.032,37
1,6/9/2015,21,0.003,0.4,0.025,0.032,44
1,6/9/2015,22,0.003,0.3,0.021,0.029,40
1,6/9/2015,23,0.003,0.3,0.023,0.024,36
1,6/10/2015,0,0.003,0.4,0.025,0.021,30
1,6/10/2015,1,0.003,0.4,0.024,0.020,31
1,6/10/2015,2,0.003,0.4,0.017,0.025,30
1,6/10/2015,3,0.003,0.4,0.008,0.029,30
1,6/10/2015,4,0.003,0.5,0.005,0.033,31
1,6/10/2015,5,0.004,0.5,0.002,0.035,34
1,6/10/2015,6,0.004,0.5,0.005,0.036,35
1,6/10/2015,7,0.004,0.6,0.008,0.039,34
1,6/10/2015,8,0.005,0.7,0.007,0.051,45
1,6/10/2015,9,0.005,0.7,0.012,0.058,50
1,6/10/2015,10,0.005,0.6,0.028,0.047,46
1,6/10/2015,11,0.004,0.7,0.039,0.048,49
1,6/10/2015,12,0.004,0.5,0.052,0.036,59
1,6/10/2015,13,0.004,0.4,0.073,0.025,65
1,6/10/2015,14,0.003,0.4,0.091,0.027,45
